numero,pregunta,documento_esperado,pagina_esperada,sin_respuesta,rank,documento,titulo_documento,pagina_inicio,pagina_fin,chunk_id,chunk_global_id,vector_posicion,similitud,documento_correcto,chunk_relevante,texto
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,2,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,2,2,6,223,222,0.7785631418228149,True,True,"omentar entre sus educandos el ideal de unidad de los pueblos centroamericanos. Para la mejor realización de sus fines, la Universidad podrá establecer relaciones culturales y de cooperación con otras universidades e instituciones, sean éstas públicas o privadas, nacionales o extranjeras, dentro del marco de la presente Ley y demás leyes de la República. Sin menoscabo de su autonomía, la Universidad prestará su colaboración al Estado en el estudio de los problemas nacionales. Autonomía Art. 4. - Para el cumplimiento de sus fines, la Universidad gozará de autonomía en lo docente, lo administrativo y lo económico. La autonomía universitaria consiste, fundamentalmente, en la facultad que tiene la Universidad para: a) Estructurar sus unidades académicas, determinar la forma de cumplir sus func"
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,3,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,7,7,23,23,22,0.7688663601875305,False,False,"ramación del Sistema Académico Administrativo de la Universidad; y k) Las demás atribuciones de índole académico administrativo que le asigne la Secretaria de Asuntos Académicos y la legislación universitaria. En ausencia del Secretario de Asuntos Académicos, asumirá dicho cargo el Vicerrector Académico. UNIDAD DE DESARROLLO CURRICULAR. De la Unidad de desarrollo Curricular. Artículo 20. La Unidad de desarrollo Curricular tendrá la responsabilidad de planificar, auditar, investigar, gestionar y asesorar técnica y pedagógicamente en la actualización del curriculum Universitaria y los procesos administrativos de los planes y programas de estudio. Sera dirigida por un coordinador nombrado por el Rector, de una terna propuesta por el Secretario de Asuntos Académicos. Dependerá jerárquicamente "
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,4,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,3,3,9,526,525,0.7665386199951172,False,False,"da Del Consejo Superior Universitario Consejo Superior Universitario Art. 9. - El Consejo Superior Universitario es el órgano colegiado con jerarquía máxima en las funciones administrativas, financieras, docentes, técnicas y disciplinarias; y lo demás señalado en el artículo 20 de la ley Orgánica. Otras atribuciones y deberes del CSU Art. 10. - Además de las establecidas en la Ley Orgánica, son atribuciones y deberes del CSU las siguientes: a) Fijar a propuesta de las Facultades, los grados o títulos que deba otorgar la Universidad sin perjuicio de lo establecido en la Ley de Educación Superior; b) Establecer políticas para el desarrollo de actividades preuniversitarias de orientación vocacional; c) Velar porque los aspectos estratégicos del plan de desarrollo de la UES se lleven a cabo en"
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,5,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,13,13,61,278,277,0.7612238526344299,True,False,"iantes que se constituyan en la Universidad o en las Facultades, serán totalmente independientes de las autoridades de la Universidad y de las Facultades y se organizarán democráticamente en la forma que los mismos estudiantes determinen. Las asociaciones de estudiantes así constituidas, obtendrán la personería jurídica mediante acuerdo de la Asamblea General Universitaria que aprobará los Estatutos de la entidad; dicho acuerdo será publicado por una vez en el Diario Oficial, junto con los Estatutos de la Asociación debidamente aprobados. Igualmente, dichas asociaciones serán inscritas en el Registro que para tal efecto llevará la Asamblea General Universitaria. Dicho Registro estará a cargo del Secretario de la Junta Directiva de la Asamblea General Universitaria. Sección Segunda Del Pers"
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,6,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,5,6,25,242,241,0.7574176788330078,True,False,"al Universitaria tendrá las siguientes atribuciones y deberes:

81 a) Aprobar o reformar su reglamento interno; b) Acordar las propuestas de reforma a la presente Ley y solicitar la respectiva iniciativa de ley, a través de la Secretaría de Estado, en el Ramo de Educación; c) Aprobar el Reglamento General de esta Ley y los demás reglamentos generales y específicos de todas las Facultades y dependencias universitarias, así como sus reformas; d) Elegir al Rector y a los Vicerrectores, de entre las candidaturas que oportunamente deberán presentarle los sectores académico, profesional no docente y estudiantes a nivel general. Dichos sectores deberán elegir democráticamente un candidato para cada uno de estos cargos, conforme lo determine el Reglamento correspondiente; e) Elegir a los Decanos y"
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,7,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,11,12,54,271,270,0.7567288875579834,True,False,"tadas por los distintos órganos de la Universidad; d) Proponer a los órganos de la Universidad las medidas legales sobre administración y operatividad que considere apropiadas para el cumplimiento de sus competencias; e) Asesorar al Consejo Superior Universitario y al Rector en la formulación y revisión de los anteproyectos de ley, reglamentos y demás disposiciones que han de regir a la Universidad; f) Proporcionar asesoría a las dependencias de la Universidad en materia de análisis e interpretación de las leyes y los reglamentos universitarios y, en su caso, dictaminar acerca de su interpretación; g) Realizar estudios y análisis acerca de las leyes y reglamentos que competen a la Universidad, o afecten los derechos de la misma;

87 h) Asistir a las dependencias de la Universidad en materi"
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,8,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,19,19,87,304,303,0.7566307783126831,True,False,"izar los fines de la Universidad; f) La aprobación, revisión o modificación de carreras, planes y programas de estudio; g) El otorgamiento de grados honoríficos; h) La aprobación de los informes económico financieros de organismos y funcionarios de la Universidad que deban presentarlos; e i) Los demás que sean calificados de trascendentales por los reglamentos. Atribuciones electorales Art. 79. - Las atribuciones electorales de la Asamblea General Universitaria, del Consejo Superior Universitario y de las Juntas Directivas de Facultad, serán intrasmisibles e indeclinables para cada uno de sus miembros. Asistencia a sesiones Art. 80. - El Secretario General de la Universidad estará obligado a asistir a las sesiones de la Asamblea General Universitaria y del Consejo Superior Universitario, c"
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,9,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,15,15,64,581,580,0.755299985408783,False,False,"démica de la Universidad velará por la aplicación de las disposiciones básicas sobre procedimientos, medidas y resoluciones académicas, contenidas en la Ley Orgánica, este Reglamento y demás reglamentos pertinentes, y estará integrada por la Administración Académica Central y las Administraciones Académicas de las Facultades. La Administración Académica Central de la Universidad, dependerá jerárquicamente de la Vicerrectoría Académica y de la Secretaría que se determine reglamentariamente. La Administración Académica de cada Facultad, dependerá jerárquicamente de sus autoridades y funcionalmente de la Administración Académica Central. Los Administradores Académicos conformarán una instancia de carácter consultivo denominada Consejo de Administradores Académicos, el cual será presidido por "
4,¿En qué ámbitos goza de autonomía la Universidad para cumplir sus fines?,ley_organica_ues.pdf,2.0,False,10,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,14,15,67,284,283,0.7546722888946533,True,False,"spondiente. La Universidad podrá otorgar equivalencias de estudio a los realizados en otras instituciones de educación superior, que formen parte del sistema educativo nacional y en instituciones extranjeras, de conformidad con lo establecido en las disposiciones legales y en los reglamentos internos de la misma. Para otorgarlas, será requisito indispensable que haya equivalencia con el sistema educativo nacional y con los estudios que ofrece la Universidad. Incorporaciones Art. 55. - Sin perjuicio de lo establecido en el artículo 17 de la Ley de Educación Superior, la Universidad en uso de su autonomía docente podrá acordar la incorporación académica de personas graduadas en universidades extranjeras, sin más requisitos que los establecidos en el reglamento correspondiente.

90 CAPITULO V"
5,¿Cuánto se paga en dólares por la reposición de un título académico?,reglamento_arancel_academico_ues.pdf,2.0,False,1,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,15,15,67,696,695,0.6419830918312073,False,False,"nes pertinentes, se iniciará la aplicación del escalafón con base en la siguiente Escala de Salarios: CLASE CATEGORIA SALARIO $ PROFESOR UNIVERSITARIO I 1,300.00 PROFESOR UNIVERSITARIO II 1,600.00 PROFESOR UNIVERSITARIO III 2,000.00 PROFESOR UNIVERSITARIO IV 2,400.00 Ajuste periódico Art. 48. - Los valores monetarios de la escala salarial a que se refiere el artículo anterior, deberán ser ajustados cada año tomando como parámetro el Índice de Precios al Consumidor, debiendo incorporarse los cambios resultantes de ese ajuste en el Anteproyecto de Presupuesto de la Universidad. Todo aumento de sueldos que de manera general se apruebe para todos los empleados públicos por decreto legislativo o ejecutivo, incrementará de manera automática los salarios aprobados para cada nivel escalafonario. S"
5,¿Cuánto se paga en dólares por la reposición de un título académico?,reglamento_arancel_academico_ues.pdf,2.0,False,2,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,13,13,61,690,689,0.6314530372619629,False,False,"a, debidamente comprobados y obtenidos en Instituciones Nacionales o Internacionales de reconocido prestigio, adicionales al grado académico mínimo exigido para el ingreso a la carrera del personal académico. Dependiendo de la naturaleza de los estudios acreditados, la ponderación en puntos será como sigue: 1) Doctorados con carácter de Post-Grado: 12 puntos 2) Maestría: 10 puntos 3) Cursos de 181-240 horas hasta un máximo de tres cursos: 2 puntos cada uno 4) Cursos de 141-180 horas hasta un máximo de tres cursos: 1.5 puntos cada uno 5) Cursos de 101-140 horas hasta un máximo de tres cursos: 1.0 punto cada uno 6) Cursos de 60-100 horas hasta un máximo de tres cursos: 0.5 puntos cada uno. El puntaje máximo obtenible en este aspecto en cada categoría se puede obtener mediante Maestría o Doct"
